,Date,Close,SMA,Decision,Cash Balance,Shares Held,Total Value
231,2007-01-22,86.79,87.73666666666668,0.0,10837.318914709971,0.0,10837.318914709971
232,2007-01-23,85.7,87.599,0.0,10837.318914709971,0.0,10837.318914709971
233,2007-01-24,86.7,87.58766666666666,0.0,10837.318914709971,0.0,10837.318914709971
234,2007-01-25,86.25,87.52066666666666,0.0,10837.318914709971,0.0,10837.318914709971
235,2007-01-26,85.38,87.40833333333333,0.0,10837.318914709971,0.0,10837.318914709971
236,2007-01-29,85.94,87.40166666666667,0.0,10837.318914709971,0.0,10837.318914709971
237,2007-01-30,85.55,87.28500000000001,0.0,10837.318914709971,0.0,10837.318914709971
238,2007-01-31,85.73,87.191,0.0,10837.318914709971,0.0,10837.318914709971
239,2007-02-01,84.74,87.09166666666667,0.0,10837.318914709971,0.0,10837.318914709971
240,2007-02-02,84.75,87.06766666666667,0.0,10837.318914709971,0.0,10837.318914709971
241,2007-02-05,83.94,86.98866666666667,0.0,10837.318914709971,0.0,10837.318914709971
242,2007-02-06,84.15,86.96833333333333,0.0,10837.318914709971,0.0,10837.318914709971
243,2007-02-07,86.15,87.07666666666667,0.0,10837.318914709971,0.0,10837.318914709971
244,2007-02-08,86.18,87.20933333333333,0.0,10837.318914709971,0.0,10837.318914709971
245,2007-02-09,83.27,87.268,0.0,10837.318914709971,0.0,10837.318914709971
246,2007-02-12,84.88,87.38000000000001,0.0,10837.318914709971,0.0,10837.318914709971
247,2007-02-13,84.7,87.50766666666667,0.0,10837.318914709971,0.0,10837.318914709971
248,2007-02-14,85.3,87.523,0.0,10837.318914709971,0.0,10837.318914709971
249,2007-02-15,85.21,87.57,0.0,10837.318914709971,0.0,10837.318914709971
250,2007-02-16,84.83,87.54233333333333,0.0,10837.318914709971,0.0,10837.318914709971
251,2007-02-20,85.9,87.57066666666667,0.0,10837.318914709971,0.0,10837.318914709971
252,2007-02-21,89.2,87.695,0.0,10837.318914709971,0.0,10837.318914709971
253,2007-02-22,89.51,87.593,0.0,10837.318914709971,0.0,10837.318914709971
254,2007-02-23,89.07,87.32866666666668,0.0,10837.318914709971,0.0,10837.318914709971
255,2007-02-26,88.65,87.09033333333333,0.0,10837.318914709971,0.0,10837.318914709971
256,2007-02-27,83.93,86.734,0.0,10837.318914709971,0.0,10837.318914709971
257,2007-02-28,84.61,86.31766666666667,0.0,10837.318914709971,0.0,10837.318914709971
258,2007-03-01,87.06,86.05466666666668,0.0,10837.318914709971,0.0,10837.318914709971
259,2007-03-02,85.41,85.93266666666666,0.0,10837.318914709971,0.0,10837.318914709971
260,2007-03-05,86.3199,85.85999666666666,0.0,10837.318914709971,0.0,10837.318914709971
261,2007-03-06,88.19,85.90666333333334,0.0,10837.318914709971,0.0,10837.318914709971
262,2007-03-07,87.72,85.97399666666666,0.0,10837.318914709971,0.0,10837.318914709971
263,2007-03-08,88.0,86.01733,0.0,10837.318914709971,0.0,10837.318914709971
264,2007-03-09,87.97,86.07466333333333,0.0,10837.318914709971,0.0,10837.318914709971
265,2007-03-12,89.87,86.22433,0.0,10837.318914709971,0.0,10837.318914709971
266,2007-03-13,88.4,86.30632999999999,0.0,10837.318914709971,0.0,10837.318914709971
267,2007-03-14,90.0,86.45466333333333,0.0,10837.318914709971,0.0,10837.318914709971
268,2007-03-15,89.57,86.58266333333333,0.0,10837.318914709971,0.0,10837.318914709971
269,2007-03-16,89.59,86.74433,0.0,10837.318914709971,0.0,10837.318914709971
270,2007-03-19,91.13,86.95699666666668,0.0,10837.318914709971,0.0,10837.318914709971
271,2007-03-20,91.48,87.20833,0.0,10837.318914709971,0.0,10837.318914709971
272,2007-03-21,93.87,87.53233,-1.0,10837.318914709971,0.0,10837.318914709971
273,2007-03-22,93.96,87.79266333333334,-1.0,10837.318914709971,0.0,10837.318914709971
274,2007-03-23,93.52,88.03733000000001,-1.0,10837.318914709971,0.0,10837.318914709971
275,2007-03-26,95.85,88.45666333333334,-1.0,10837.318914709971,0.0,10837.318914709971
276,2007-03-27,95.46,88.80933,-1.0,10837.318914709971,0.0,10837.318914709971
277,2007-03-28,93.24,89.09399666666667,0.0,10837.318914709971,0.0,10837.318914709971
278,2007-03-29,93.75,89.37566333333332,0.0,10837.318914709971,0.0,10837.318914709971
279,2007-03-30,92.91,89.63232999999998,0.0,10837.318914709971,0.0,10837.318914709971
280,2007-04-02,93.65,89.92633,0.0,10837.318914709971,0.0,10837.318914709971
281,2007-04-03,94.5,90.21299666666665,0.0,10837.318914709971,0.0,10837.318914709971
282,2007-04-04,94.27,90.38199666666667,0.0,10837.318914709971,0.0,10837.318914709971
283,2007-04-05,94.68,90.55432999999998,0.0,10837.318914709971,0.0,10837.318914709971
284,2007-04-09,93.65,90.70699666666664,0.0,10837.318914709971,0.0,10837.318914709971
285,2007-04-10,94.25,90.89366333333331,0.0,10837.318914709971,0.0,10837.318914709971
286,2007-04-11,92.59,91.18233,0.0,10837.318914709971,0.0,10837.318914709971
287,2007-04-12,92.19,91.43499666666665,0.0,10837.318914709971,0.0,10837.318914709971
288,2007-04-13,90.24,91.54099666666664,0.0,10837.318914709971,0.0,10837.318914709971
289,2007-04-16,91.43,91.7416633333333,0.0,10837.318914709971,0.0,10837.318914709971
290,2007-04-17,90.35,91.87599999999998,0.0,10837.318914709971,0.0,10837.318914709971
291,2007-04-18,90.4,91.94966666666664,0.0,10837.318914709971,0.0,10837.318914709971
292,2007-04-19,90.27,92.03466666666665,0.0,10837.318914709971,0.0,10837.318914709971
293,2007-04-20,90.97,92.13366666666664,0.0,10837.318914709971,0.0,10837.318914709971
294,2007-04-23,93.51,92.31833333333333,0.0,10837.318914709971,0.0,10837.318914709971
295,2007-04-24,93.24,92.43066666666665,0.0,10837.318914709971,0.0,10837.318914709971
296,2007-04-25,95.348,92.66226666666665,0.0,10837.318914709971,0.0,10837.318914709971
297,2007-04-26,98.84,92.95693333333332,-1.0,10837.318914709971,0.0,10837.318914709971
298,2007-04-27,99.92,93.30193333333332,-1.0,10837.318914709971,0.0,10837.318914709971
299,2007-04-30,99.8,93.64226666666666,-1.0,10837.318914709971,0.0,10837.318914709971
300,2007-05-01,99.47,93.92026666666665,-1.0,10837.318914709971,0.0,10837.318914709971
301,2007-05-02,100.39,94.21726666666663,-1.0,10837.318914709971,0.0,10837.318914709971
302,2007-05-03,100.4,94.4349333333333,-1.0,10837.318914709971,0.0,10837.318914709971
303,2007-05-04,100.81,94.66326666666664,-1.0,10837.318914709971,0.0,10837.318914709971
304,2007-05-07,103.92,95.00993333333331,-1.0,10837.318914709971,0.0,10837.318914709971
305,2007-05-08,105.06,95.31693333333331,-1.0,10837.318914709971,0.0,10837.318914709971
306,2007-05-09,106.88,95.69759999999998,-1.0,10837.318914709971,0.0,10837.318914709971
307,2007-05-10,107.34,96.1676,-1.0,10837.318914709971,0.0,10837.318914709971
308,2007-05-11,108.74,96.66726666666665,-1.0,10837.318914709971,0.0,10837.318914709971
309,2007-05-14,109.36,97.2156,-1.0,10837.318914709971,0.0,10837.318914709971
310,2007-05-15,107.52,97.67793333333333,-1.0,10837.318914709971,0.0,10837.318914709971
311,2007-05-16,107.34,98.10593333333333,-1.0,10837.318914709971,0.0,10837.318914709971
312,2007-05-17,109.44,98.6116,-1.0,10837.318914709971,0.0,10837.318914709971
