,Date,Close,SMA,Decision,Cash Balance,Shares Held,Total Value
96,2006-07-10,4.4,4.410666666666666,0.0,0.0,3158.3607225661794,13896.78717929119
97,2006-07-11,4.4,4.411333333333332,0.0,0.0,3158.3607225661794,13896.78717929119
98,2006-07-12,4.5,4.412333333333333,0.0,0.0,3158.3607225661794,14212.623251547808
99,2006-07-13,4.51,4.406,0.0,0.0,3158.3607225661794,14244.206858773468
100,2006-07-14,4.47,4.398,0.0,0.0,3158.3607225661794,14117.872429870822
101,2006-07-17,4.38,4.382333333333333,0.0,0.0,3158.3607225661794,13833.619964839865
102,2006-07-18,4.28,4.368333333333333,0.0,0.0,3158.3607225661794,13517.78389258325
103,2006-07-19,4.32,4.354333333333333,0.0,0.0,3158.3607225661794,13644.118321485896
104,2006-07-20,4.28,4.340999999999999,0.0,0.0,3158.3607225661794,13517.78389258325
105,2006-07-21,4.16,4.326666666666666,0.0,0.0,3158.3607225661794,13138.780605875307
106,2006-07-24,4.26,4.315666666666666,0.0,0.0,3158.3607225661794,13454.616678131924
107,2006-07-25,4.46,4.315333333333332,0.0,0.0,3158.3607225661794,14086.28882264516
108,2006-07-26,4.41,4.317333333333333,0.0,0.0,3158.3607225661794,13928.370786516853
109,2006-07-27,4.32,4.316333333333333,0.0,0.0,3158.3607225661794,13644.118321485896
110,2006-07-28,4.27,4.31,0.0,0.0,3158.3607225661794,13486.200285357585
111,2006-07-31,4.22,4.302333333333333,0.0,0.0,3158.3607225661794,13328.282249229276
112,2006-08-01,4.28,4.296333333333333,0.0,0.0,3158.3607225661794,13517.78389258325
113,2006-08-02,4.41,4.296,0.0,0.0,3158.3607225661794,13928.370786516853
114,2006-08-03,4.43,4.292,0.0,0.0,3158.3607225661794,13991.538000968174
115,2006-08-04,4.41,4.299,0.0,0.0,3158.3607225661794,13928.370786516853
116,2006-08-07,4.34,4.304333333333333,0.0,0.0,3158.3607225661794,13707.285535937219
117,2006-08-08,4.4,4.314666666666667,0.0,0.0,3158.3607225661794,13896.78717929119
118,2006-08-09,4.33,4.323333333333334,0.0,0.0,3158.3607225661794,13675.701928711558
119,2006-08-10,4.41,4.332666666666667,0.0,0.0,3158.3607225661794,13928.370786516853
120,2006-08-11,4.43,4.339666666666668,0.0,0.0,3158.3607225661794,13991.538000968174
