,Date,Close,SMA,Decision,Cash Balance,Shares Held,Total Value
131,2006-08-28,43.08,45.202,0.0,0.0,163.71971185330713,7053.045186640471
132,2006-08-29,42.77,45.08166666666666,1.0,0.0,163.71971185330713,7002.292075965946
133,2006-08-30,42.72,44.96933333333333,1.0,0.0,163.71971185330713,6994.1060903732805
134,2006-08-31,42.58,44.89333333333333,1.0,0.0,163.71971185330713,6971.185330713817
135,2006-09-01,42.83,44.85133333333333,0.0,0.0,163.71971185330713,7012.115258677144
136,2006-09-05,40.92,44.718666666666664,1.0,0.0,163.71971185330713,6699.410609037328
137,2006-09-06,41.11,44.577,1.0,0.0,163.71971185330713,6730.517354289456
138,2006-09-07,41.49,44.419999999999995,1.0,0.0,163.71971185330713,6792.730844793713
139,2006-09-08,41.72,44.32366666666667,1.0,0.0,163.71971185330713,6830.386378519974
140,2006-09-11,42.41,44.23433333333334,0.0,0.0,163.71971185330713,6943.352979698755
141,2006-09-12,44.95,44.208000000000006,0.0,0.0,163.71971185330713,7359.201047806156
142,2006-09-13,45.8,44.25166666666667,0.0,0.0,163.71971185330713,7498.362802881466
143,2006-09-14,46.33,44.28433333333334,0.0,0.0,163.71971185330713,7585.134250163719
144,2006-09-15,47.06,44.293666666666674,-1.0,7704.649639816634,0.0,7704.649639816634
145,2006-09-18,46.41,44.29233333333334,0.0,7704.649639816634,0.0,7704.649639816634
146,2006-09-19,46.81,44.30966666666667,-1.0,7704.649639816634,0.0,7704.649639816634
147,2006-09-20,47.74,44.38333333333334,-1.0,7704.649639816634,0.0,7704.649639816634
148,2006-09-21,47.4,44.479333333333344,-1.0,7704.649639816634,0.0,7704.649639816634
149,2006-09-22,46.77,44.54200000000001,-1.0,7704.649639816634,0.0,7704.649639816634
150,2006-09-25,48.62,44.699333333333335,-1.0,7704.649639816634,0.0,7704.649639816634
151,2006-09-26,48.98,44.89633333333334,-1.0,7704.649639816634,0.0,7704.649639816634
152,2006-09-27,47.99,44.998333333333335,-1.0,7704.649639816634,0.0,7704.649639816634
153,2006-09-28,49.4,45.10566666666667,-1.0,7704.649639816634,0.0,7704.649639816634
154,2006-09-29,48.26,45.12466666666667,-1.0,7704.649639816634,0.0,7704.649639816634
155,2006-10-02,48.15,45.159000000000006,-1.0,7704.649639816634,0.0,7704.649639816634
156,2006-10-03,49.44,45.27966666666668,-1.0,7704.649639816634,0.0,7704.649639816634
157,2006-10-04,50.39,45.43933333333335,-1.0,7704.649639816634,0.0,7704.649639816634
158,2006-10-05,49.99,45.61400000000002,-1.0,7704.649639816634,0.0,7704.649639816634
159,2006-10-06,49.75,45.82133333333335,-1.0,7704.649639816634,0.0,7704.649639816634
160,2006-10-09,49.48,46.04500000000002,-1.0,7704.649639816634,0.0,7704.649639816634
161,2006-10-10,49.51,46.25933333333335,-1.0,7704.649639816634,0.0,7704.649639816634
162,2006-10-11,49.8,46.49366666666669,-1.0,7704.649639816634,0.0,7704.649639816634
163,2006-10-12,50.15,46.74133333333336,-1.0,7704.649639816634,0.0,7704.649639816634
164,2006-10-13,50.61,47.00900000000002,-1.0,7704.649639816634,0.0,7704.649639816634
